upstream_file,upstream_symbol,function_mangled,function_demangled,call_count,mapping_status,gap_priority,waiver_types,rust_refs,workload_ids,notes
inc/Minuit2/MnPrint.h,Trace,_ZN4ROOT7Minuit27MnPrint5TraceIJZNKS0_29Numerical2PGradientCalculatorclERKNS0_17MinimumParametersERKNS0_16FunctionGradientEE3$_0EEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Trace<ROOT::Minuit2::Numerical2PGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&, ROOT::Minuit2::FunctionGradient const&) const::$_0>(ROOT::Minuit2::Numerical2PGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&, ROOT::Minuit2::FunctionGradient const&) const::$_0 const&)",104,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Trace,_ZN4ROOT7Minuit27MnPrint5TraceIJZNKS0_29Numerical2PGradientCalculatorclERKNS0_17MinimumParametersERKNS0_16FunctionGradientEE3$_1EEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Trace<ROOT::Minuit2::Numerical2PGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&, ROOT::Minuit2::FunctionGradient const&) const::$_1>(ROOT::Minuit2::Numerical2PGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&, ROOT::Minuit2::FunctionGradient const&) const::$_1 const&)",232,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Warn,_ZN4ROOT7Minuit27MnPrint4WarnIJA23_cNS0_8LAVectorEA12_cS4_A5_cS4_EEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Warn<char [23], ROOT::Minuit2::LAVector, char [12], ROOT::Minuit2::LAVector, char [5], ROOT::Minuit2::LAVector>(char const (&) [23], ROOT::Minuit2::LAVector const&, char const (&) [12], ROOT::Minuit2::LAVector const&, char const (&) [5], ROOT::Minuit2::LAVector const&)",2,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnUserCovariance.h,operator(),_ZN4ROOT7Minuit216MnUserCovarianceclEjj,"ROOT::Minuit2::MnUserCovariance::operator()(unsigned int, unsigned int)",61,waived,P2,intentional,src/user_covariance.rs::new,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
inc/Minuit2/Numerical2PGradientCalculator.h,Numerical2PGradientCalculator,_ZN4ROOT7Minuit229Numerical2PGradientCalculatorC2ERKNS0_5MnFcnERKNS0_20MnUserTransformationERKNS0_10MnStrategyE,"ROOT::Minuit2::Numerical2PGradientCalculator::Numerical2PGradientCalculator(ROOT::Minuit2::MnFcn const&, ROOT::Minuit2::MnUserTransformation const&, ROOT::Minuit2::MnStrategy const&)",29,waived,P2,intentional,src/gradient/numerical.rs::new,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
inc/Minuit2/SimplexParameters.h,SimplexParameters,_ZN4ROOT7Minuit217SimplexParametersC2ENSt6__ROOT4spanIKNSt3__14pairIdNS0_8LAVectorEEEEEjj,"ROOT::Minuit2::SimplexParameters::SimplexParameters(std::__ROOT::span<std::__1::pair<double, ROOT::Minuit2::LAVector> const>, unsigned int, unsigned int)",1,missing,P2,,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,
inc/Minuit2/SimplexParameters.h,operator(),_ZNK4ROOT7Minuit217SimplexParametersclEj,ROOT::Minuit2::SimplexParameters::operator()(unsigned int) const,76,missing,P2,,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,
inc/ROOT/span.hxx,begin,_ZNKSt6__ROOT4spanIKN4ROOT7Minuit212MinimumStateEE5beginEv,std::__ROOT::span<ROOT::Minuit2::MinimumState const>::begin() const,87,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,begin,_ZNKSt6__ROOT4spanIKNSt3__14pairIdN4ROOT7Minuit28LAVectorEEEE5beginEv,"std::__ROOT::span<std::__1::pair<double, ROOT::Minuit2::LAVector> const>::begin() const",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,begin,_ZNKSt6__ROOT4spanIKNSt3__14pairIddEEE5beginEv,"std::__ROOT::span<std::__1::pair<double, double> const>::begin() const",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,begin,_ZNKSt6__ROOT4spanIKdE5beginEv,std::__ROOT::span<double const>::begin() const,55,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,data,_ZNKSt6__ROOT4spanIKdE4dataEv,std::__ROOT::span<double const>::data() const,6574,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,end,_ZNKSt6__ROOT4spanIKN4ROOT7Minuit212MinimumStateEE3endEv,std::__ROOT::span<ROOT::Minuit2::MinimumState const>::end() const,87,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,end,_ZNKSt6__ROOT4spanIKNSt3__14pairIdN4ROOT7Minuit28LAVectorEEEE3endEv,"std::__ROOT::span<std::__1::pair<double, ROOT::Minuit2::LAVector> const>::end() const",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,end,_ZNKSt6__ROOT4spanIKNSt3__14pairIddEEE3endEv,"std::__ROOT::span<std::__1::pair<double, double> const>::end() const",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,end,_ZNKSt6__ROOT4spanIKdE3endEv,std::__ROOT::span<double const>::end() const,55,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,operator[],_ZNKSt6__ROOT4spanIKdEixEm,std::__ROOT::span<double const>::operator[](unsigned long) const,128,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,operator[],_ZNKSt6__ROOT4spanIKjEixEm,std::__ROOT::span<unsigned int const>::operator[](unsigned long) const,100,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,size,_ZNKSt6__ROOT4spanIKdE4sizeEv,std::__ROOT::span<double const>::size() const,13203,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,size,_ZNKSt6__ROOT4spanIKjE4sizeEv,std::__ROOT::span<unsigned int const>::size() const,56,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKN4ROOT7Minuit212MinimumStateEEC2EPS4_m,"std::__ROOT::span<ROOT::Minuit2::MinimumState const>::span(ROOT::Minuit2::MinimumState const*, unsigned long)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKN4ROOT7Minuit212MinimumStateEEC2ERKNSt3__16vectorIS3_NS6_9allocatorIS3_EEEE,"std::__ROOT::span<ROOT::Minuit2::MinimumState const>::span(std::__1::vector<ROOT::Minuit2::MinimumState, std::__1::allocator<ROOT::Minuit2::MinimumState>> const&)",59,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKN4ROOT7Minuit212MinimumStateEEC2ERNSt3__16vectorIS3_NS6_9allocatorIS3_EEEE,"std::__ROOT::span<ROOT::Minuit2::MinimumState const>::span(std::__1::vector<ROOT::Minuit2::MinimumState, std::__1::allocator<ROOT::Minuit2::MinimumState>>&)",27,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKNSt3__14pairIdN4ROOT7Minuit28LAVectorEEEEC2ERNS1_6vectorIS6_NS1_9allocatorIS6_EEEE,"std::__ROOT::span<std::__1::pair<double, ROOT::Minuit2::LAVector> const>::span(std::__1::vector<std::__1::pair<double, ROOT::Minuit2::LAVector>, std::__1::allocator<std::__1::pair<double, ROOT::Minuit2::LAVector>>>&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKNSt3__14pairIddEEEC2ERNS1_6vectorIS3_NS1_9allocatorIS3_EEEE,"std::__ROOT::span<std::__1::pair<double, double> const>::span(std::__1::vector<std::__1::pair<double, double>, std::__1::allocator<std::__1::pair<double, double>>>&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKdEC2EPS1_m,"std::__ROOT::span<double const>::span(double const*, unsigned long)",6627,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKdEC2ERKNSt3__16vectorIdNS3_9allocatorIdEEEE,"std::__ROOT::span<double const>::span(std::__1::vector<double, std::__1::allocator<double>> const&)",2,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKdEC2ERNSt3__16vectorIdNS3_9allocatorIdEEEE,"std::__ROOT::span<double const>::span(std::__1::vector<double, std::__1::allocator<double>>&)",32,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
inc/ROOT/span.hxx,span,_ZNSt6__ROOT4spanIKjEC2ERNSt3__16vectorIjNS3_9allocatorIjEEEE,"std::__ROOT::span<unsigned int const>::span(std::__1::vector<unsigned int, std::__1::allocator<unsigned int>>&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,ROOT span helper methods map to native Rust slices and iterators rather than explicit wrapper symbols.
src/AnalyticalGradientCalculator.cxx,operator(),_ZNK4ROOT7Minuit228AnalyticalGradientCalculatorclERKNS0_17MinimumParametersE,ROOT::Minuit2::AnalyticalGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&) const,6,waived,P2,intentional,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
src/AnalyticalGradientCalculator.cxx,operator(),_ZNK4ROOT7Minuit228AnalyticalGradientCalculatorclERKNS0_17MinimumParametersERKNS0_16FunctionGradientE,"ROOT::Minuit2::AnalyticalGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&, ROOT::Minuit2::FunctionGradient const&) const",5,waived,P2,intentional,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
src/CombinedMinimumBuilder.cxx,Minimum,_ZNK4ROOT7Minuit222CombinedMinimumBuilder7MinimumERKNS0_5MnFcnERKNS0_18GradientCalculatorERKNS0_11MinimumSeedERKNS0_10MnStrategyEjd,"ROOT::Minuit2::CombinedMinimumBuilder::Minimum(ROOT::Minuit2::MnFcn const&, ROOT::Minuit2::GradientCalculator const&, ROOT::Minuit2::MinimumSeed const&, ROOT::Minuit2::MnStrategy const&, unsigned int, double) const",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
src/HessianGradientCalculator.cxx,operator(),_ZNK4ROOT7Minuit225HessianGradientCalculatorclERKNS0_17MinimumParametersERKNS0_16FunctionGradientE,"ROOT::Minuit2::HessianGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&, ROOT::Minuit2::FunctionGradient const&) const",15,waived,P2,intentional,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
src/InitialGradientCalculator.cxx,Precision,_ZNK4ROOT7Minuit225InitialGradientCalculator9PrecisionEv,ROOT::Minuit2::InitialGradientCalculator::Precision() const,84,waived,P2,intentional,src/gradient/initial.rs::new,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
src/InitialGradientCalculator.cxx,operator(),_ZNK4ROOT7Minuit225InitialGradientCalculatorclERKNS0_17MinimumParametersE,ROOT::Minuit2::InitialGradientCalculator::operator()(ROOT::Minuit2::MinimumParameters const&) const,29,waived,P2,intentional,src/gradient/initial.rs::new,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,constructor/destructor/operator handled idiomatically in Rust
